video_title,comment_text,comment_author,comment_date,comment_likes,comment_reply_count
FOQUINHA - Podpah #415,"tão bom ouvir a Foquinha destacando a importância de aprender espanhol também, sonho com mais entrevistas dela com a galera hispânica",təylorivera,2022-06-16T17:01:12Z,44,N/A
FOQUINHA - Podpah #415,Chamam a Fernanda Soares da TNT e Hollywood Forever TV,Tiago Schimit,2022-06-15T15:12:57Z,44,N/A
FOQUINHA - Podpah #415,"Amo a Foquinha, sempre assisto o canal dela, chamem os meninos do Divã Depressão, eles também são maravilhosos!!!",Rossana Rubin,2022-06-21T19:11:56Z,36,N/A
FOQUINHA - Podpah #415,"Foquinha é maravilhosa ❤️ uma profissional incrível desde sempre. Chamem os meninos do diva, eles são maravilhosos!!",Jéssica Modesto,2022-06-15T18:45:51Z,21,N/A
IGÃO & MÍTICO - Podpah #414,"Tinha que ter levado o Ninja, e é louco no basquete 🏀",Giovanni Alexander,2022-06-14T00:35:56Z,238,N/A
IGÃO & MÍTICO - Podpah #414,krllllllll eu tava esperando demais esses convidados \nfinalmente ces chamaram,Vonvii,2022-06-14T01:09:07Z,65,N/A
IGÃO & MÍTICO - Podpah #414,Simplesmente os gordolas que tão dominando tudo do entretenimento,DAVI POKER,2022-06-14T00:05:20Z,39,N/A
IGÃO & MÍTICO - Podpah #414,"Quando os cara são gente boa e inteligentes, eles vão longe.",Pedro Túlio Gomes Furtado,2022-06-14T12:32:50Z,32,N/A
IGÃO & MÍTICO - Podpah #414,Os mlk tão num momento abençoado!!! ✨,Wesley Sins,2022-06-14T01:38:42Z,31,N/A
IGÃO & MÍTICO - Podpah #414,Os caras zicaram completamente o Celtic,Werison Tavares,2022-06-14T11:44:48Z,11,N/A
IGÃO & MÍTICO - Podpah #414,simplesmente o bodiston celtics do entretenimento,Nuno Vigarinho,2022-06-14T00:04:35Z,10,N/A
IGÃO & MÍTICO - Podpah #414,Chamem o BenYur Podcast. Cara vocês 4 juntos é meu sonho!,Mari Casagrande,2022-06-14T03:34:38Z,9,N/A
IGÃO & MÍTICO - Podpah #414,Pq o Ninja nao ta com vcs,Antonio Campos,2022-06-14T00:09:46Z,9,N/A
IGÃO & MÍTICO - Podpah #414,"As vezes é bom trazer uns artistas que estão começando, esses dois tem um bom futuro na Internet",DeXx,2022-07-12T17:22:41Z,7,N/A
CID NÃO SALVO - Podpah #413,Cid é o cara que todo mundo gostaria de ser amigo,Ithallo Lemes,2022-06-11T01:52:43Z,1243,N/A
CID NÃO SALVO - Podpah #413,"To achando que a história do Ratanabá, a cidade perdida da Amazônia, é coisa do Cid",Laura de Brito,2022-06-13T21:05:51Z,1226,N/A
CID NÃO SALVO - Podpah #413,Que saudade de escutar as histórias do Cid. Não perdia um Não Ouvo,Luiz Voltareli,2022-06-12T12:17:36Z,770,N/A
CID NÃO SALVO - Podpah #413,"Sei praticamente de quase todas as histórias, mas nunca canso de ouvir todas",junji hara,2022-06-11T08:56:33Z,638,N/A
CID NÃO SALVO - Podpah #413,"O ano era 2009, você ia pra escola , matava o dia e chegava louco pra almoçar vendo Não Salvo e outros blogs...\nQue nostalgia bate",Munir Cardoso,2022-06-11T03:58:10Z,634,N/A
CID NÃO SALVO - Podpah #413,"Poderia ficar ouvindo 10h de conversa com o Cid, o cara é bom demais. Lenda da internet!",Maria Luiza Farias da Silva,2022-06-11T02:15:15Z,425,N/A
CID NÃO SALVO - Podpah #413,Fiquei fascinada ouvindo as histórias! Agr faço parte do xet!,Ana Beatriz,2022-06-11T01:57:48Z,370,N/A
CID NÃO SALVO - Podpah #413,"TRAGAM A PARTE 2! MELHOR EPISÓDIO DE SEMPRE, CHOREI DEMAIS! BEIJOS E ABRAÇOS DE PORTUGAL!",João Blasco,2022-06-13T16:22:19Z,252,N/A
CID NÃO SALVO - Podpah #413,"Eu sou muito dessa época de blogs. Comecei acompanhar em 2010. Era uma rotina diária às 19h abrir o nao intendo, nao salvo, ah negão e o insoonia, e depois sair compartilhando os melhores posts com a galera no msn. Depois na faculdade, em 2013, depois do almoço a gente ia pra biblioteca e abria muito o ah negão, pow o Joe era muito engraçado (saudosa vaca Jairo).\n\nLembro de todas essas tricks dos blogs, tipo os links da semana, “vi no blog tal”… nostalgia pura esse episódio.",Matheus Fagundes (Chiavini & Santos - Mineração e Meio Ambiente),2022-06-11T02:51:27Z,147,N/A
CID NÃO SALVO - Podpah #413,"Meu Deus, que saudade do Não Ouvo! Primeiro podcast que escutei, era vidrado com o quarteto: Cid, Luide, Braian e Igor",Alberto Lima,2022-06-11T21:20:42Z,135,N/A
CARLOS ALBERTO & RENATA NÓBREGA - Podpah #412,"Carlos Alberto fala dos pequenos detalhes de sua trajetória com tanta gratidão e alegria, Renata é linda!!",Aline Araújo,2022-06-10T02:43:11Z,186,N/A
CARLOS ALBERTO & RENATA NÓBREGA - Podpah #412,Parabéns pelo entrevistado. O Carlos Alberto é muito agradável de se ouvir,Lady Guerra,2022-06-10T01:32:59Z,54,N/A
CARLOS ALBERTO & RENATA NÓBREGA - Podpah #412,"Carlos Alberto e um mito um astro uma parte da historia do Brasil e da tv brasileira, a parte do cachorro e de fudeKKKKKKKKKKKKKK",Joao Vitor,2022-06-12T21:47:16Z,40,N/A
CARLOS ALBERTO & RENATA NÓBREGA - Podpah #412,De longe um dos melhores episódios do Podpah,João Paulo Silva Lima,2022-06-11T16:44:13Z,35,N/A
CARLOS ALBERTO & RENATA NÓBREGA - Podpah #412,Mano que resenha top demais parabéns...,Diogo Melo,2022-06-10T01:11:51Z,34,N/A
CARLOS ALBERTO & RENATA NÓBREGA - Podpah #412,"Mitaram demais, uma lenda da comunicação juntamente com o futuro dela...👏👏👏",ERC,2022-06-10T05:33:28Z,24,N/A
CARLOS ALBERTO & RENATA NÓBREGA - Podpah #412,"O Carlos Alberto é muito legal, um dos meus apresentadores preferidos!",Cortes Afiados,2022-06-13T13:42:56Z,21,N/A
CARLOS ALBERTO & RENATA NÓBREGA - Podpah #412,CARLOS ALBERTO & RENATA NOBREGA maravilhosos,VAGNER França,2022-06-10T00:58:46Z,21,N/A
CARLOS ALBERTO & RENATA NÓBREGA - Podpah #412,"*A Netflix deveria contratar o Carlos Alberto para fazer um documentário. O canal Domile apresenta dicas sobre desenvolvimento pessoal, empreendedorismo, ganhar dinheiro online. relacionamentos, mindset e atitudes ALFAS.*",Hackeando a Vida,2022-06-10T14:38:12Z,20,N/A
CARLOS ALBERTO & RENATA NÓBREGA - Podpah #412,"Maravilhosos!!! Que sintonia esse casal, dei muita risada 😂 Parabéns meninos vcs conseguem conduzir uma entrevista . 👏🏼",Tu,2022-06-10T11:11:50Z,13,N/A
LÉO SANTANA - Podpah #411,Para a pessoa que esta lendo isso: Espero que você consiga realizar todos os seus sonhos esse ano! Amém!! ❤😉👊,Cadu Orleans,2022-06-09T00:17:59Z,527,N/A
LÉO SANTANA - Podpah #411,O cara é muito humilde. Saiu do trampo no McDonalds e ainda deu entrevista. Brabo!,Tom,2022-06-25T00:45:44Z,276,N/A
LÉO SANTANA - Podpah #411,"Na espera de um podpah com Tony Salles, atual cantor do Parangolé. Tem muita história boa pra contar e é de um carisma diferenciado.",Wilton Sena,2022-06-16T14:49:53Z,144,N/A
LÉO SANTANA - Podpah #411,Léo merece todo sucesso que está fazendo 😍🥳♥️,Karen Mendes,2022-06-09T00:11:37Z,122,N/A
LÉO SANTANA - Podpah #411,"Lincoln Sena é um cara que vem tentando entrar no cenário do pagodão há anos e o melhor ano dele foi 2020  ele ia estourar mas aí entramos em quarentena mas acho que agora é a vez dele, com o retorno dos shows.",j.s tek,2022-06-09T03:20:07Z,120,N/A
LÉO SANTANA - Podpah #411,Adoro essa energia e simplicidade q ele transmite.....Léo Santana❤ sucessooooooo😘,Erlane_pontes,2022-06-09T00:20:31Z,58,N/A
LÉO SANTANA - Podpah #411,"finalmente o Léo no podpah, admiro muito ele e tudo que ele vem conquistando ❤️❤️❤️❤️ o baiano é diferenciado",Paloma,2022-06-22T02:13:15Z,48,N/A
LÉO SANTANA - Podpah #411,Léo feliz pelo seu sucesso Deus te proteja 🫶,Tatiana Torquato,2022-06-09T00:25:52Z,32,N/A
LÉO SANTANA - Podpah #411,O melhor da Swingueira 🕺,Vitinho é Massa,2022-06-21T10:49:47Z,29,N/A
LÉO SANTANA - Podpah #411,"Lembro de conhecer Leo no parangolé pq eu tocava em banda que abria os eventos e consequentemente tinhamos muito contato e... de ir para shows no início da carreira solo que não dava nem 2k de pessoas. Lembro que no dia do DVD Baile da Santinha aqui em Fortal-CE eu não tinha 1 puto pra ir... mas alguns amigos foram. Quando eu vi o DVD, pensei: ""Estourou agora"". E do nada o cara se tornou um vulcão no Brasil, ""inacessível"" demais... desde então, nunca mais nem vi Leo pessoalmente!😔\nMas sempre admirador e consumidor do trabalho dele!!! Parabéns demais para os processos que esse cara passou! 🙏🏽🎶👊🏾",Canal do Will,2022-06-09T11:24:00Z,28,N/A
JESSI ALVES - Podpah #410,O preconceito faz com que muitos não vejam às qualidades da Jessi.,Gea,2022-06-08T00:58:34Z,77,N/A
JESSI ALVES - Podpah #410,"A edição do BBB, passava pouco sobre a Jessi, ela sofreu um certo boicote dos editores do Boninho (principalmente nos dois primeiros meses). Acompanhei ela pelo PPV e gostei dela desde o início.",Gea,2022-06-10T07:13:06Z,64,N/A
JESSI ALVES - Podpah #410,"A Jessi é uma mulher espetacular, brasileira raiz. Por um Brasil com milhões de Jessi's","Darcy Ribeiro, dá billhão?",2022-06-08T03:37:50Z,52,N/A
JESSI ALVES - Podpah #410,"Por mais professores no Podpah, principalmente os anônimos.",Professor José Dias,2022-06-10T23:49:54Z,46,N/A
JESSI ALVES - Podpah #410,Nossa Jessi tem muito conhecimento. Maravilhosa. Parabéns pela entrevista.,Maria Aparecida Duvirges Dias,2022-06-08T03:12:29Z,39,N/A
JESSI ALVES - Podpah #410,Quem controla uma sala de 6º ano de escola pública pode controlar qualquer coisa.,José Augusto Duarte,2022-06-08T13:23:15Z,38,N/A
JESSI ALVES - Podpah #410,"Que mulher inteligente cara, pqp. Cada vez mais apaixonado. Jessi me nota mulher! ♥️","Darcy Ribeiro, dá billhão?",2022-06-08T03:40:12Z,34,N/A
JESSI ALVES - Podpah #410,Jessi é uma mulher maravilhosa!!! Admiro demais ela,Vitória Silva,2022-06-09T21:29:33Z,24,N/A
JESSI ALVES - Podpah #410,Episódio incrível.\nJessi é maravilhosa e muito inteligente ❤,Evelyn Rose,2022-06-08T03:24:46Z,22,N/A
JESSI ALVES - Podpah #410,Jessi foi incrível. Ótimo escutar a Jessilenda !!,Lucas Montalvão Rabelo,2022-06-08T00:42:15Z,21,N/A
ANDRÉ HERNAN - Podpah #408,Paguei minha msg e não foi lida 😔,Rômulo Almeida,2022-06-04T04:42:28Z,27,N/A
ANDRÉ HERNAN - Podpah #408,"Entende muito, ótimo jornalista",César Souza,2022-06-04T01:59:28Z,16,N/A
ANDRÉ HERNAN - Podpah #408,Esse cara da aula quando e falar sobre reportagem no futebol,Dinael Araujo,2022-06-06T01:56:32Z,13,N/A
ANDRÉ HERNAN - Podpah #408,Início 6:16,iago wolfgang,2022-06-04T03:49:54Z,10,N/A
ANDRÉ HERNAN - Podpah #408,cadê o canal de cortes?,Gabriel Medeiros,2022-06-04T02:52:47Z,8,N/A
ANDRÉ HERNAN - Podpah #408,Top a entrevista,Eduardo,2022-06-04T12:08:01Z,7,N/A
ANDRÉ HERNAN - Podpah #408,"Trás a Flávia Fróes a ""Advogada do Tráfico"" seria muito interessante",Zka18,2022-06-06T12:39:51Z,6,N/A
ANDRÉ HERNAN - Podpah #408,ele é são Paulino né,Jean Wosch,2022-06-04T01:46:43Z,6,N/A
ANDRÉ HERNAN - Podpah #408,Roberta Carbonari e Paulo Muzy PFV EU IMPLORO,Isabely Oliveira,2022-06-05T23:04:05Z,5,N/A
ANDRÉ HERNAN - Podpah #408,André Hernan é tricolor 🇾🇪🇾🇪,Wendel Sousa,2022-06-04T07:53:41Z,5,N/A
DG (DOUGLAS SILVA) - Podpah #407,"DG é um cara muito daora, tem que chamar ele de novo no Podpah, junto com o P.A e Scooby",Nahmir,2022-06-02T23:57:38Z,174,N/A
DG (DOUGLAS SILVA) - Podpah #407,"DG gente boa demais, muito cabeça, merece muito sucesso!",Tomaz,2022-06-03T00:01:27Z,79,N/A
DG (DOUGLAS SILVA) - Podpah #407,"DG é incrível! O cara saiu da favela junto com a família, foi o primeiro ator brasileiro indicado ao Emmy, e ainda é uma pessoa extremamente gente boa. Impossível não gostar dele. Merece todo sucesso do mundo!",Paula,2022-06-03T12:01:02Z,48,N/A
DG (DOUGLAS SILVA) - Podpah #407,"Sou fã demais do DG, ser humano incrível e ator maravilhoso , todo sucesso na sua vida Douglas, pra você e toda sua família, Te amo DG ♥️",Victor Lucas,2022-06-03T00:23:17Z,39,N/A
DG (DOUGLAS SILVA) - Podpah #407,"Que pessoa incrível é o DG!\nDa vontade de ficar assistindo a entrevista em looping, deu um show 👏🏾👏🏾👏🏾",Rafaella Santana,2022-06-03T03:53:22Z,32,N/A
DG (DOUGLAS SILVA) - Podpah #407,6:26 tempo que começa!,BR!LHANT ROTA,2022-06-03T07:19:39Z,22,N/A
DG (DOUGLAS SILVA) - Podpah #407,"Amei a entrevista, trás ele de novo por favor ❤",Gabi Gab,2022-06-03T00:06:23Z,17,N/A
DG (DOUGLAS SILVA) - Podpah #407,"Douglas merece tudo de melhor que a vida tem pra oferecer, muito esforçado, carinhoso, um ser humano incrível!",Evelyn Oliveira,2022-06-03T20:49:27Z,15,N/A
DG (DOUGLAS SILVA) - Podpah #407,"DG gente boa demais ,merece muito sucesso!!👏👏",Angelica Alves,2022-06-05T17:06:57Z,13,N/A
DG (DOUGLAS SILVA) - Podpah #407,Começa 6:26,Henrique Ferreira,2022-06-03T01:44:11Z,10,N/A
LAURA BRITO - Podpah #406,Eu quero laurigor. Igaura.,Clarisse,2022-06-02T02:43:39Z,691,N/A
LAURA BRITO - Podpah #406,Mais um daqueles episódios que a gente assiste sem expectativa nenhuma e é surpreendido... Adorei ela!,Aline Dantas,2022-06-02T21:12:12Z,570,N/A
LAURA BRITO - Podpah #406,"O que eu amei esse pod não ta existindo , ameiiiiiiii \nLaura rolou um clima em kkkkkkkj\nAmei",Valéria MacedOo,2022-06-02T19:17:13Z,506,N/A
LAURA BRITO - Podpah #406,eu quero Laura e Igor juntos plmds. Ep maravilhoso demais,Isa Terrinha,2022-06-06T05:01:01Z,348,N/A
LAURA BRITO - Podpah #406,Acompanho a Laura desde o pincel mordido de cachorro. Te amo mulher ❤️,Cynthia Castro,2022-06-04T13:13:34Z,267,N/A
LAURA BRITO - Podpah #406,será que vem novo casal por ai Laura & Igor 😂😂😂😂,WELLINGTON YT,2022-06-05T06:24:31Z,177,N/A
LAURA BRITO - Podpah #406,"Tem até o jingle : (leia no ritmo da frozen “lerigooou”)\nLAURIGOR, LAURIGOR🎶",Candida Kaizer,2022-06-03T16:44:03Z,110,N/A
LAURA BRITO - Podpah #406,O igor falando baixinho com a laura e minha religião 🤣❤,Myllena Pires,2022-06-16T15:48:51Z,99,N/A
LAURA BRITO - Podpah #406,"Pra mim, melhor jeito de flertar isso aí ahahahahahahhaah fofos! Ep sensasional",Raíssa Gerken,2022-06-03T11:05:20Z,93,N/A
LAURA BRITO - Podpah #406,"Laura é tão sincera, mostra muito a realidade de muitas mulheres aqui na PB. Que luta, que busca oportunidades ❤️🌵",Alice Rodrigues,2022-06-02T17:00:20Z,87,N/A
CAUÃ REYMOND - Podpah #405,"Os meninos com suas conversas que não tem um ""Q"" de jornalismo e pesquisa, mas sim de curiosidade que são comuns a maioria do público em geral, é admirável ver a humildade de um ator do patamar que tem o Cauã, responder  de maneira completa, honesta e genuína.",Adriana Orlandi,2022-06-01T18:05:52Z,2072,N/A
CAUÃ REYMOND - Podpah #405,"Dois caras que eu achava gente boa e o Podpah reforçou MUITO: Felipe Titto, e agora Cauã Reymond",Luiz Fernando,2022-06-01T01:07:23Z,1509,N/A
CAUÃ REYMOND - Podpah #405,Esse formato permite assuntos que dificilmente vc veria em outros lugares. Nunca imaginei que esse cara tivesse ralado tanto antes do sucesso,José Nilson Junior,2022-06-01T14:02:22Z,743,N/A
CAUÃ REYMOND - Podpah #405,"dar pra ver a forma dele falar, que ele e muito inteligente e sabe o que fala. não conhecia esse lado dele.",Fernando Klayver,2022-05-31T23:55:36Z,625,N/A
CAUÃ REYMOND - Podpah #405,"No fundo eu sabia que Cauã era gente boa. Mas ele me surpreendeu na inteligência, na história de vida e na simplicidade. Primeira vez que assisto uma entrevista sem pausar.",Celso Amorim,2022-06-02T04:18:31Z,341,N/A
CAUÃ REYMOND - Podpah #405,"Cauã Reymond é inteligente, humilde, ameiii conhecer um pouquinho desse grande ator. Arrasaram na entrevista, conduziram de uma maneira única. Sucesso sempre.",Angelica Chaves,2022-06-01T23:16:32Z,310,N/A
CAUÃ REYMOND - Podpah #405,"Sou apaixonada no Cauã porque ele é o tipo de pessoa que o “santo bate” e esse Podcast me fez ver que eu não estava errada em me simpatizar tanto com ele. Simplicidade, sabe trocar uma ideia bacana sem querer força algo, e é super inteligente e maduro. E isso torna qualquer pessoa muito mais bonita.",Pietra Lavieri,2022-06-03T20:01:01Z,254,N/A
CAUÃ REYMOND - Podpah #405,Facilmente uma das pessoas mais simpáticas que já passou no podpah! Mais uma conversar leve e interessante. Parabéns a todos!,Carlos Eduardo,2022-06-01T05:08:44Z,252,N/A
CAUÃ REYMOND - Podpah #405,"Com o sucesso dos caras até os ""Globais"" que mau falavam com a imprensa estão querendo aparecer no canal..Esse é o poder da internet..rs",Mr. Silva,2022-06-01T01:55:07Z,239,N/A
CAUÃ REYMOND - Podpah #405,Sobre o whisky: ele não bebe. Sobre os petiscos: ele não come.,live ao vivo,2022-06-01T00:52:58Z,207,N/A
RESENHA DE PARIS COM LUCAS INUTILISMO - Podpah #404,caralho que bom que o Lucas realizou o sonho de conversar com o Podpah,Kaio de Paula,2022-05-31T05:45:36Z,2071,N/A
RESENHA DE PARIS COM LUCAS INUTILISMO - Podpah #404,ainda bem que vcs finalmente chamaram o lucas!! ele nunca foi ne <3,sofia parreira volpi,2022-05-31T01:00:05Z,2025,N/A
RESENHA DE PARIS COM LUCAS INUTILISMO - Podpah #404,"Eu sendo fã do Lucas fico mto feliz por essa conquista dele, finalmente o tão sonhado Podpah com ele voa mlk",Gabe,2022-06-01T01:57:52Z,789,N/A
RESENHA DE PARIS COM LUCAS INUTILISMO - Podpah #404,Mano o cara ta em todo Podcast existente,EL Ricador Encanador5.10,2022-05-31T00:37:44Z,592,N/A
RESENHA DE PARIS COM LUCAS INUTILISMO - Podpah #404,"Mano imagina viajar com esses caras manos, imagina a vibe",filipe.a,2022-05-31T07:07:43Z,554,N/A
RESENHA DE PARIS COM LUCAS INUTILISMO - Podpah #404,Ansioso pra esse dia chegar!!! Luquinhas tava desenrolado d+ parecia que era o décimo quinto episódio dele.\nSucesso d+ pro Luquinhas (chamem mais ele! Cara engraçado D+),João Vittor Gomes Machado,2022-05-31T07:13:50Z,355,N/A
RESENHA DE PARIS COM LUCAS INUTILISMO - Podpah #404,"lucas no podpah , sempre aguardei por esse momento!!!",My english!,2022-05-31T12:26:13Z,350,N/A
RESENHA DE PARIS COM LUCAS INUTILISMO - Podpah #404,"2h de propaganda gratuita, assim que se faz HBO!",Rafael Oliveira Silva,2022-05-31T16:27:57Z,223,N/A
RESENHA DE PARIS COM LUCAS INUTILISMO - Podpah #404,"O cocielo estava muito engraçado no ep de hoje, sério mkkkkkk",DIEGO,2022-05-31T00:40:53Z,133,N/A
RESENHA DE PARIS COM LUCAS INUTILISMO - Podpah #404,mano é tão daora ver a amizade desses cara,Liuque Nkss,2022-05-31T05:18:12Z,109,N/A
MARCOS PALHARES - Podpah #403,"Aí sim trazendo conhecimento, aos nossos estudiosos 👏🏻👏🏻👏🏻",ZCortes,2022-05-25T02:23:44Z,62,N/A
MARCOS PALHARES - Podpah #403,Aleluia! Vocês estão começando a convidar pessoas que não seja estrelas  no podpah,Dls,2022-05-25T10:49:58Z,38,N/A
MARCOS PALHARES - Podpah #403,começa em 8:04,Canal Não Sei Fazer Cortes [FAKE],2022-05-25T01:51:28Z,33,N/A
MARCOS PALHARES - Podpah #403,"Esse cara passa muita informação importante, explica muito bem. Umas das melhores entrevista com certeza. Parabéns",Johnnatan Henrique,2022-05-26T13:05:01Z,30,N/A
MARCOS PALHARES - Podpah #403,"HAhahahaha Elon Musk saiu zero sim, os pais terem uma mina de exploração de esmeraldas não ajudou em nada UHSAHUASHUSAHUSAHUSA",solo player,2022-05-25T04:20:15Z,17,N/A
MARCOS PALHARES - Podpah #403,"Eu amo assistir/escutar o Podpah limpando a casa hahahah, esse já é meu 4 Ep do DIAAA. \nE eu amo esses gordinhos",Carol Abreu,2022-05-30T19:20:17Z,16,N/A
MARCOS PALHARES - Podpah #403,TD mundo deveria ver esse pdp,Martinsz-SP,2022-05-25T05:34:50Z,15,N/A
MARCOS PALHARES - Podpah #403,Episódio fascinante,Ezequiel,2022-05-25T05:54:16Z,13,N/A
MARCOS PALHARES - Podpah #403,Acho que trazer a Glória Maria seria um dos podpah’s mais interessantes,Flush,2022-05-29T04:03:34Z,12,N/A
MARCOS PALHARES - Podpah #403,um ep tao bom desse com tanta pouca view é triste,black panter,2022-05-28T01:58:35Z,10,N/A
